name	unique reads 32160475_EXO_S26 32160475_EXO_S26	32160475_EXO_S26	32160475_EXO_S26 (mult. map. adj.)	32160475_EXO_S2632160475_EXO_S26(lib)	32160475_EXO_S2632160475_EXO_S26(total)	coordinateString 32160475_EXO_S26 32160475_EXO_S26	32160475_EXO_S26 (lib)	32160475_EXO_S26 (total)
URS0000086682_9606:rRNA:Homo_sapiens	181.0	9949.0	663.2666666666673	430524.90371716645	1190.4240561142137	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8216738,8216797,+	28701.660247811127	79.36160374094766
URS000005D9C4_9606:rRNA:Homo_sapiens	181.0	9949.0	663.2666666666673	430524.90371716645	1190.4240561142137	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8399772,8399831,+	28701.660247811127	79.36160374094766
URS000005D9C4_9606:rRNA:Homo_sapiens	181.0	9949.0	663.2666666666673	430524.90371716645	1190.4240561142137	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8216738,8216797,+	28701.660247811127	79.36160374094766
URS000008D842_9606:rRNA:Homo_sapiens	181.0	9949.0	663.2666666666673	430524.90371716645	1190.4240561142137	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8444007,8444066,+	28701.660247811127	79.36160374094766
URS0000086682_9606:rRNA:Homo_sapiens	181.0	9949.0	663.2666666666673	430524.90371716645	1190.4240561142137	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8399772,8399831,+	28701.660247811127	79.36160374094766
URS00000A5ABE_9606:rRNA:Homo_sapiens	181.0	9949.0	663.2666666666673	430524.90371716645	1190.4240561142137	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8444007,8444066,+	28701.660247811127	79.36160374094766
URS000008D842_9606:rRNA:Homo_sapiens	181.0	9949.0	663.2666666666673	430524.90371716645	1190.4240561142137	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8216738,8216797,+	28701.660247811127	79.36160374094766
URS000008D842_9606:rRNA:Homo_sapiens	181.0	9949.0	663.2666666666673	430524.90371716645	1190.4240561142137	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8399772,8399831,+	28701.660247811127	79.36160374094766
URS0000086682_9606:rRNA:Homo_sapiens	181.0	9949.0	663.2666666666673	430524.90371716645	1190.4240561142137	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8444007,8444066,+	28701.660247811127	79.36160374094766
URS000005D9C4_9606:rRNA:Homo_sapiens	181.0	9949.0	663.2666666666673	430524.90371716645	1190.4240561142137	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8444007,8444066,+	28701.660247811127	79.36160374094766
URS000003B35A_9606:rRNA:Homo_sapiens	181.0	9949.0	663.2666666666673	430524.90371716645	1190.4240561142137	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8399772,8399831,+	28701.660247811127	79.36160374094766
URS00000A5ABE_9606:rRNA:Homo_sapiens	181.0	9949.0	663.2666666666673	430524.90371716645	1190.4240561142137	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8399772,8399831,+	28701.660247811127	79.36160374094766
URS00000A5ABE_9606:rRNA:Homo_sapiens	181.0	9949.0	663.2666666666673	430524.90371716645	1190.4240561142137	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8216738,8216797,+	28701.660247811127	79.36160374094766
URS000003B35A_9606:rRNA:Homo_sapiens	181.0	9949.0	663.2666666666673	430524.90371716645	1190.4240561142137	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8444007,8444066,+	28701.660247811127	79.36160374094766
URS000003B35A_9606:rRNA:Homo_sapiens	181.0	9949.0	663.2666666666673	430524.90371716645	1190.4240561142137	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8216738,8216797,+	28701.660247811127	79.36160374094766
URS0000005270_9606:rRNA:Homo_sapiens	48.0	1969.0	492.25	85204.89852438444	235.59603643470567	21:hsa;URS0000005270_9606:rRNA:Homo_sapiens,8439822,8439881,+	21301.22463109611	58.89900910867642
