name	unique reads 32160083_EXO_S7 32160083_EXO_S7	32160083_EXO_S7	32160083_EXO_S7 (mult. map. adj.)	32160083_EXO_S732160083_EXO_S7(lib)	32160083_EXO_S732160083_EXO_S7(total)	coordinateString 32160083_EXO_S7 32160083_EXO_S7	32160083_EXO_S7 (lib)	32160083_EXO_S7 (total)
Homo_sapiens_chr17.trna20-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr17.trna20-MetCAT:tRNA,27592821,27592892,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna129-MetCAT:tRNA	49.0	792.0	12.161305361305358	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna129-MetCAT:tRNA,26286526,26286597,+	1517.3181985409055	3.1058758501436206
Homo_sapiens_chr6.trna171-MetCAT:tRNA	49.0	792.0	12.161305361305358	98814.72239550843	202.26888481399948	1:hsa;Homo_sapiens_chr6.trna171-MetCAT:tRNA,153671250,153671321,+	1517.3181985409055	3.1058758501436206
Homo_sapiens_chr6.trna171-MetCAT:tRNA	49.0	792.0	12.161305361305358	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna171-MetCAT:tRNA,26286526,26286597,+	1517.3181985409055	3.1058758501436206
Homo_sapiens_chr6.trna150-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna150-MetCAT:tRNA,26330301,26330372,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna129-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	17:hsa;Homo_sapiens_chr6.trna129-MetCAT:tRNA,82494721,82494792,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr1.trna32-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr1.trna32-MetCAT:tRNA,26313124,26313195,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna2-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna2-MetCAT:tRNA,27332985,27333056,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna142-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna142-MetCAT:tRNA,26313124,26313195,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna150-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	17:hsa;Homo_sapiens_chr6.trna150-MetCAT:tRNA,82494721,82494792,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna142-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna142-MetCAT:tRNA,26330301,26330372,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr17.trna20-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr17.trna20-MetCAT:tRNA,27332985,27333056,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna150-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna150-MetCAT:tRNA,27332985,27333056,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr17.trna20-MetCAT:tRNA	49.0	792.0	12.161305361305358	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr17.trna20-MetCAT:tRNA,26286526,26286597,+	1517.3181985409055	3.1058758501436206
Homo_sapiens_chr6.trna142-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna142-MetCAT:tRNA,27592821,27592892,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna2-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna2-MetCAT:tRNA,26313124,26313195,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna142-MetCAT:tRNA	49.0	792.0	12.161305361305358	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna142-MetCAT:tRNA,26286526,26286597,+	1517.3181985409055	3.1058758501436206
Homo_sapiens_chr1.trna32-MetCAT:tRNA	49.0	792.0	12.161305361305358	98814.72239550843	202.26888481399948	1:hsa;Homo_sapiens_chr1.trna32-MetCAT:tRNA,153671250,153671321,+	1517.3181985409055	3.1058758501436206
Homo_sapiens_chr6.trna169-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna169-MetCAT:tRNA,27332985,27333056,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna142-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna142-MetCAT:tRNA,27332985,27333056,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna2-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna2-MetCAT:tRNA,27902493,27902564,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr17.trna20-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr17.trna20-MetCAT:tRNA,27902493,27902564,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna169-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	17:hsa;Homo_sapiens_chr6.trna169-MetCAT:tRNA,82494721,82494792,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr17.trna20-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr17.trna20-MetCAT:tRNA,26330301,26330372,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna171-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna171-MetCAT:tRNA,27902493,27902564,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna142-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	17:hsa;Homo_sapiens_chr6.trna142-MetCAT:tRNA,82494721,82494792,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna129-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna129-MetCAT:tRNA,27902493,27902564,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr17.trna20-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr17.trna20-MetCAT:tRNA,26313124,26313195,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna171-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna171-MetCAT:tRNA,26330301,26330372,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna129-MetCAT:tRNA	49.0	792.0	12.161305361305358	98814.72239550843	202.26888481399948	1:hsa;Homo_sapiens_chr6.trna129-MetCAT:tRNA,153671250,153671321,+	1517.3181985409055	3.1058758501436206
Homo_sapiens_chr6.trna142-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna142-MetCAT:tRNA,27902493,27902564,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr17.trna20-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	17:hsa;Homo_sapiens_chr17.trna20-MetCAT:tRNA,82494721,82494792,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna129-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna129-MetCAT:tRNA,27592821,27592892,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna169-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna169-MetCAT:tRNA,27902493,27902564,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna150-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna150-MetCAT:tRNA,26313124,26313195,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna129-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna129-MetCAT:tRNA,26313124,26313195,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna2-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna2-MetCAT:tRNA,27592821,27592892,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna169-MetCAT:tRNA	49.0	792.0	12.161305361305358	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna169-MetCAT:tRNA,26286526,26286597,+	1517.3181985409055	3.1058758501436206
Homo_sapiens_chr1.trna32-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr1.trna32-MetCAT:tRNA,27592821,27592892,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna61-MetCAT:tRNA	49.0	792.0	12.161305361305358	98814.72239550843	202.26888481399948	6:hsa;Homo_sapiens_chr6.trna61-MetCAT:tRNA,27777885,27777956,+	1517.3181985409055	3.1058758501436206
Homo_sapiens_chr1.trna32-MetCAT:tRNA	49.0	792.0	12.161305361305363	98814.72239550843	202.26888481399948	17:hsa;Homo_sapiens_chr1.trna32-MetCAT:tRNA,82494721,82494792,-	1517.3181985409062	3.105875850143622
Homo_sapiens_chr6.trna169-MetCAT:tRNA	49.0	792.0	12.161305361305358	98814.72239550843	202.26888481399948	1:hsa;Homo_sapiens_chr6.trna169-MetCAT:tRNA,153671250,153671321,+	1517.3181985409055	3.1058758501436206
