name	unique reads 32160472_EXO_S14 32160472_EXO_S14	32160472_EXO_S14	32160472_EXO_S14 (mult. map. adj.)	32160472_EXO_S1432160472_EXO_S14(lib)	32160472_EXO_S1432160472_EXO_S14(total)	coordinateString 32160472_EXO_S14 32160472_EXO_S14	32160472_EXO_S14 (lib)	32160472_EXO_S14 (total)
Homo_sapiens_chr2.trna13-AlaCGC:tRNA	72.0	4433.0	458.3166666666669	190527.3563415997	1137.333610760977	2:hsa;Homo_sapiens_chr2.trna13-AlaCGC:tRNA,156400769,156400840,+	19698.14186043181	117.58604768146523
Homo_sapiens_chr6.trna120-AlaAGC:tRNA	73.0	4432.0	456.31666666666683	190484.37701465597	1137.0770500547371	6:hsa;Homo_sapiens_chr6.trna120-AlaAGC:tRNA,28658237,28658308,-	19612.183206544327	117.07292626898564
Homo_sapiens_chr5.trna8-AlaTGC:tRNA	70.0	4423.0	443.1166666666668	190097.5630721623	1134.7680036985792	12:hsa;Homo_sapiens_chr5.trna8-AlaTGC:tRNA,124921755,124921826,-	19044.856090886955	113.68632494662045
Homo_sapiens_chr6.trna119-AlaCGC:tRNA	70.0	4423.0	443.1166666666668	190097.5630721623	1134.7680036985792	6:hsa;Homo_sapiens_chr6.trna119-AlaCGC:tRNA,28673836,28673907,-	19044.856090886955	113.68632494662045
Homo_sapiens_chr5.trna8-AlaTGC:tRNA	70.0	4423.0	443.11666666666684	190097.5630721623	1134.7680036985792	5:hsa;Homo_sapiens_chr5.trna8-AlaTGC:tRNA,181206868,181206939,+	19044.85609088696	113.68632494662046
Homo_sapiens_chr12.trna13-AlaTGC:tRNA	70.0	4423.0	443.11666666666684	190097.5630721623	1134.7680036985792	5:hsa;Homo_sapiens_chr12.trna13-AlaTGC:tRNA,181206868,181206939,+	19044.85609088696	113.68632494662046
Homo_sapiens_chr12.trna13-AlaTGC:tRNA	70.0	4423.0	443.1166666666668	190097.5630721623	1134.7680036985792	12:hsa;Homo_sapiens_chr12.trna13-AlaTGC:tRNA,124921755,124921826,-	19044.856090886955	113.68632494662045
Homo_sapiens_chr12.trna8-AlaTGC:tRNA	71.0	4423.0	446.5166666666669	190097.5630721623	1134.7680036985792	12:hsa;Homo_sapiens_chr12.trna8-AlaTGC:tRNA,124939966,124940037,+	19190.985802495677	114.55863134783574
Homo_sapiens_chr6.trna66-AlaTGC:tRNA	69.0	4420.0	442.9833333333336	189968.62509133108	1133.9983215798597	6:hsa;Homo_sapiens_chr6.trna66-AlaTGC:tRNA,28643445,28643516,+	19039.125513961128	113.65211685245517
Homo_sapiens_chr6.trna10-AlaCGC:tRNA	69.0	4420.0	442.9833333333336	189968.62509133108	1133.9983215798597	6:hsa;Homo_sapiens_chr6.trna10-AlaCGC:tRNA,26553503,26553574,+	19039.125513961128	113.65211685245517
Homo_sapiens_chr6.trna148-SerTGA:tRNA	102.0	2294.0	117.98141695702654	98594.57600893971	588.550260114072	6:hsa;Homo_sapiens_chr6.trna148-SerTGA:tRNA,27505828,27505909,-	5070.761892681761	30.269395657665545
Homo_sapiens_chr6.trna51-SerTGA:tRNA	88.0	2242.0	55.249709639953636	96359.65100786522	575.2091033896031	6:hsa;Homo_sapiens_chr6.trna51-SerTGA:tRNA,27545689,27545770,+	2374.5953341622744	14.174904524769689
Homo_sapiens_chr6.trna147-SerAGA:tRNA	88.0	2242.0	55.24970963995359	96359.65100786522	575.2091033896031	6:hsa;Homo_sapiens_chr6.trna147-SerAGA:tRNA,27541775,27541856,-	2374.5953341622726	14.174904524769678
Homo_sapiens_chr6.trna5-SerAGA:tRNA	84.0	2236.0	53.24970963995359	96101.77504620278	573.6697391521643	8:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,95269657,95269738,-	2288.6366802747925	13.661783112290102
Homo_sapiens_chr6.trna47-SerAGA:tRNA	84.0	2236.0	53.24970963995359	96101.77504620278	573.6697391521643	17:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,8226610,8226691,-	2288.6366802747925	13.661783112290102
Homo_sapiens_chr6.trna47-SerAGA:tRNA	84.0	2236.0	53.24970963995363	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27495814,27495895,+	2288.636680274794	13.661783112290111
Homo_sapiens_chr8.trna11-SerAGA:tRNA	84.0	2236.0	53.24970963995363	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27495814,27495895,+	2288.636680274794	13.661783112290111
Homo_sapiens_chr6.trna44-SerAGA:tRNA	84.0	2236.0	53.24970963995363	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27495814,27495895,+	2288.636680274794	13.661783112290111
Homo_sapiens_chr6.trna47-SerAGA:tRNA	84.0	2236.0	53.24970963995363	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27503039,27503120,+	2288.636680274794	13.661783112290111
Homo_sapiens_chr6.trna5-SerAGA:tRNA	84.0	2236.0	53.24970963995363	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27503039,27503120,+	2288.636680274794	13.661783112290111
Homo_sapiens_chr17.trna35-SerAGA:tRNA	84.0	2236.0	53.24970963995363	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27503039,27503120,+	2288.636680274794	13.661783112290111
Homo_sapiens_chr6.trna5-SerAGA:tRNA	84.0	2236.0	53.24970963995363	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27478812,27478893,+	2288.636680274794	13.661783112290111
Homo_sapiens_chr17.trna35-SerAGA:tRNA	84.0	2236.0	53.24970963995363	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,26327589,26327670,+	2288.636680274794	13.661783112290111
Homo_sapiens_chr6.trna46-SerAGA:tRNA	84.0	2236.0	53.24970963995363	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,27503039,27503120,+	2288.636680274794	13.661783112290111
Homo_sapiens_chr6.trna172-SerTGA:tRNA	84.0	2236.0	53.24970963995359	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr6.trna172-SerTGA:tRNA,26312596,26312677,-	2288.6366802747925	13.661783112290102
Homo_sapiens_chr6.trna5-SerAGA:tRNA	84.0	2236.0	53.24970963995359	96101.77504620278	573.6697391521643	17:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,8226610,8226691,-	2288.6366802747925	13.661783112290102
Homo_sapiens_chr8.trna11-SerAGA:tRNA	84.0	2236.0	53.24970963995359	96101.77504620278	573.6697391521643	8:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,95269657,95269738,-	2288.6366802747925	13.661783112290102
Homo_sapiens_chr6.trna50-SerAGA:tRNA	84.0	2236.0	53.24970963995363	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr6.trna50-SerAGA:tRNA,27532208,27532289,+	2288.636680274794	13.661783112290111
Homo_sapiens_chr8.trna11-SerAGA:tRNA	84.0	2236.0	53.24970963995363	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27478812,27478893,+	2288.636680274794	13.661783112290111
Homo_sapiens_chr6.trna47-SerAGA:tRNA	84.0	2236.0	53.24970963995363	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27478812,27478893,+	2288.636680274794	13.661783112290111
Homo_sapiens_chr6.trna47-SerAGA:tRNA	84.0	2236.0	53.24970963995359	96101.77504620278	573.6697391521643	8:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,95269657,95269738,-	2288.6366802747925	13.661783112290102
Homo_sapiens_chr17.trna35-SerAGA:tRNA	84.0	2236.0	53.24970963995359	96101.77504620278	573.6697391521643	17:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,8226610,8226691,-	2288.6366802747925	13.661783112290102
Homo_sapiens_chr6.trna46-SerAGA:tRNA	84.0	2236.0	53.24970963995363	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,26327589,26327670,+	2288.636680274794	13.661783112290111
Homo_sapiens_chr6.trna47-SerAGA:tRNA	84.0	2236.0	53.24970963995363	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,26327589,26327670,+	2288.636680274794	13.661783112290111
Homo_sapiens_chr17.trna35-SerAGA:tRNA	84.0	2236.0	53.24970963995363	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27495814,27495895,+	2288.636680274794	13.661783112290111
Homo_sapiens_chr6.trna44-SerAGA:tRNA	84.0	2236.0	53.24970963995359	96101.77504620278	573.6697391521643	17:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,8226610,8226691,-	2288.6366802747925	13.661783112290102
Homo_sapiens_chr6.trna5-SerAGA:tRNA	84.0	2236.0	53.24970963995363	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,26327589,26327670,+	2288.636680274794	13.661783112290111
Homo_sapiens_chr8.trna11-SerAGA:tRNA	84.0	2236.0	53.24970963995359	96101.77504620278	573.6697391521643	17:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,8226610,8226691,-	2288.6366802747925	13.661783112290102
Homo_sapiens_chr6.trna44-SerAGA:tRNA	84.0	2236.0	53.24970963995363	96101.77504620278	573.6697391521643	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27503039,27503120,+	2288.636680274794	13.661783112290111
