name	unique reads 32151764_EXO_S5	32151764_EXO_S5	read count (mult. map. adj.)	32151764_EXO_S532151764_EXO_S5(lib)	RPM (total)	coordinateString 32151764_EXO_S5	32151764_EXO_S5 (lib)	RPM_adj (total)
Homo_sapiens_chr1.trna127-CysGCA:tRNA	16.0	1053.0	341.5595238095238	114693.38851976908	134.77066525129737	1:hsa;Homo_sapiens_chr1.trna127-CysGCA:tRNA,93516277,93516349,-	37202.867205045615	43.71529368160102
Homo_sapiens_chr1.trna126-CysGCA:tRNA	16.0	1053.0	341.5595238095238	114693.38851976908	134.77066525129737	1:hsa;Homo_sapiens_chr1.trna126-CysGCA:tRNA,93516277,93516349,-	37202.867205045615	43.71529368160102
Homo_sapiens_chr15.trna3-CysGCA:tRNA	12.0	984.0	315.25	107177.867334713	125.9395390382494	15:hsa;Homo_sapiens_chr15.trna3-CysGCA:tRNA,79744655,79744727,+	34337.21816795556	40.34800780671557
Homo_sapiens_chr14.trna13-LysCTT:tRNA	31.0	755.0	115.75576036866359	82235.05064807755	96.6304389978438	14:hsa;Homo_sapiens_chr14.trna13-LysCTT:tRNA,58239895,58239967,-	12608.186512216926	14.815271444971088
Homo_sapiens_chr14.trna13-LysCTT:tRNA	31.0	755.0	115.75576036866359	82235.05064807755	96.6304389978438	15:hsa;Homo_sapiens_chr14.trna13-LysCTT:tRNA,78860562,78860634,+	12608.186512216926	14.815271444971088
Homo_sapiens_chr15.trna2-LysCTT:tRNA	31.0	755.0	115.75576036866359	82235.05064807755	96.6304389978438	15:hsa;Homo_sapiens_chr15.trna2-LysCTT:tRNA,78860562,78860634,+	12608.186512216926	14.815271444971088
Homo_sapiens_chr15.trna2-LysCTT:tRNA	31.0	755.0	115.75576036866359	82235.05064807755	96.6304389978438	14:hsa;Homo_sapiens_chr15.trna2-LysCTT:tRNA,58239895,58239967,-	12608.186512216926	14.815271444971088
Homo_sapiens_chr16.trna10-LysCTT:tRNA	28.0	729.0	110.58909370199692	79403.11512907091	93.30276825089818	16:hsa;Homo_sapiens_chr16.trna10-LysCTT:tRNA,3191501,3191573,+	12045.430094978425	14.154003540129331
Homo_sapiens_chr6.trna16-TyrGTA:tRNA	15.0	679.0	192.33333333333334	73957.08528482736	86.90340142984893	6:hsa;Homo_sapiens_chr6.trna16-TyrGTA:tRNA,26577104,26577192,+	20949.06146752351	24.616231038302814
Homo_sapiens_chr18.trna4-LysCTT:tRNA	29.0	674.0	113.14285714285714	73412.482300403	86.263464747744	18:hsa;Homo_sapiens_chr18.trna4-LysCTT:tRNA,46089305,46089377,-	12323.587533259682	14.480852920774321
