name	unique reads 32152347_EXO_S11	32152347_EXO_S11	read count (mult. map. adj.)	32152347_EXO_S1132152347_EXO_S11(lib)	RPM (total)	coordinateString 32152347_EXO_S11	32152347_EXO_S11 (lib)	RPM_adj (total)
Homo_sapiens_chr1.trna126-CysGCA:tRNA	17.0	506.0	174.83333333333334	124354.87834848858	76.97748074003655	1:hsa;Homo_sapiens_chr1.trna126-CysGCA:tRNA,93516277,93516349,-	42967.149995903994	26.59729159957126
Homo_sapiens_chr1.trna127-CysGCA:tRNA	17.0	506.0	174.83333333333334	124354.87834848858	76.97748074003655	1:hsa;Homo_sapiens_chr1.trna127-CysGCA:tRNA,93516277,93516349,-	42967.149995903994	26.59729159957126
Homo_sapiens_chr15.trna3-CysGCA:tRNA	13.0	470.0	157.33333333333334	115507.49569918899	71.50082203125925	15:hsa;Homo_sapiens_chr15.trna3-CysGCA:tRNA,79744655,79744727,+	38666.33898582781	23.935026949471183
Homo_sapiens_chr12.trna5-AspGTC:tRNA	20.0	402.0	199.65853658536585	98795.77291717868	61.15602224801323	12:hsa;Homo_sapiens_chr12.trna5-AspGTC:tRNA,98503503,98503574,+	49068.20756583088	30.373935088110443
Homo_sapiens_chr6.trna173-GlnTTG:tRNA	10.0	292.0	20.082797832797834	71762.10371098551	44.42178730452702	6:hsa;Homo_sapiens_chr6.trna173-GlnTTG:tRNA,26311196,26311267,-	4935.561030424634	3.0551841568779508
Homo_sapiens_chr6.trna130-GlnTTG:tRNA	10.0	292.0	20.082797832797834	71762.10371098551	44.42178730452702	6:hsa;Homo_sapiens_chr6.trna130-GlnTTG:tRNA,26311747,26311818,-	4935.561030424634	3.0551841568779508
Homo_sapiens_chr6.trna130-GlnTTG:tRNA	10.0	292.0	20.082797832797834	71762.10371098551	44.42178730452702	6:hsa;Homo_sapiens_chr6.trna130-GlnTTG:tRNA,27795861,27795932,-	4935.561030424634	3.0551841568779508
Homo_sapiens_chr6.trna173-GlnTTG:tRNA	10.0	292.0	20.082797832797834	71762.10371098551	44.42178730452702	6:hsa;Homo_sapiens_chr6.trna173-GlnTTG:tRNA,27795861,27795932,-	4935.561030424634	3.0551841568779508
Homo_sapiens_chr6.trna173-GlnTTG:tRNA	10.0	292.0	20.082797832797834	71762.10371098551	44.42178730452702	6:hsa;Homo_sapiens_chr6.trna173-GlnTTG:tRNA,26311747,26311818,-	4935.561030424634	3.0551841568779508
Homo_sapiens_chr17.trna16-GlnTTG:tRNA	10.0	292.0	20.08279783279783	71762.10371098551	44.42178730452702	17:hsa;Homo_sapiens_chr17.trna16-GlnTTG:tRNA,49192528,49192599,+	4935.561030424633	3.0551841568779503
Homo_sapiens_chr6.trna174-GlnTTG:tRNA	10.0	292.0	20.082797832797834	71762.10371098551	44.42178730452702	6:hsa;Homo_sapiens_chr6.trna174-GlnTTG:tRNA,26311747,26311818,-	4935.561030424634	3.0551841568779508
Homo_sapiens_chr6.trna174-GlnTTG:tRNA	10.0	292.0	20.082797832797834	71762.10371098551	44.42178730452702	6:hsa;Homo_sapiens_chr6.trna174-GlnTTG:tRNA,26311196,26311267,-	4935.561030424634	3.0551841568779508
Homo_sapiens_chr6.trna174-GlnTTG:tRNA	10.0	292.0	20.082797832797834	71762.10371098551	44.42178730452702	6:hsa;Homo_sapiens_chr6.trna174-GlnTTG:tRNA,27795861,27795932,-	4935.561030424634	3.0551841568779508
Homo_sapiens_chr6.trna130-GlnTTG:tRNA	10.0	292.0	20.082797832797834	71762.10371098551	44.42178730452702	6:hsa;Homo_sapiens_chr6.trna130-GlnTTG:tRNA,26311196,26311267,-	4935.561030424634	3.0551841568779508
Homo_sapiens_chr1.trna81-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	12:hsa;Homo_sapiens_chr1.trna81-AspGTC:tRNA,124927345,124927416,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr6.trna48-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	1:hsa;Homo_sapiens_chr6.trna48-AspGTC:tRNA,161448243,161448314,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr1.trna69-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	1:hsa;Homo_sapiens_chr1.trna69-AspGTC:tRNA,161463034,161463105,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr12.trna12-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	12:hsa;Homo_sapiens_chr12.trna12-AspGTC:tRNA,124939647,124939718,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr12.trna4-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	17:hsa;Homo_sapiens_chr12.trna4-AspGTC:tRNA,8222238,8222309,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr6.trna45-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	12:hsa;Homo_sapiens_chr6.trna45-AspGTC:tRNA,96036021,96036092,+	520.7940607698799	0.3223791082010745
Homo_sapiens_chr6.trna45-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	12:hsa;Homo_sapiens_chr6.trna45-AspGTC:tRNA,124927345,124927416,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr6.trna48-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	12:hsa;Homo_sapiens_chr6.trna48-AspGTC:tRNA,124927345,124927416,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr1.trna69-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	1:hsa;Homo_sapiens_chr1.trna69-AspGTC:tRNA,161448243,161448314,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr12.trna10-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	1:hsa;Homo_sapiens_chr12.trna10-AspGTC:tRNA,161440825,161440896,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr6.trna48-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	1:hsa;Homo_sapiens_chr6.trna48-AspGTC:tRNA,161455624,161455695,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr1.trna72-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	12:hsa;Homo_sapiens_chr1.trna72-AspGTC:tRNA,124927345,124927416,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr1.trna69-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	6:hsa;Homo_sapiens_chr1.trna69-AspGTC:tRNA,27479674,27479745,+	520.7940607698799	0.3223791082010745
Homo_sapiens_chr1.trna81-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	6:hsa;Homo_sapiens_chr1.trna81-AspGTC:tRNA,27479674,27479745,+	520.7940607698799	0.3223791082010745
Homo_sapiens_chr1.trna78-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	12:hsa;Homo_sapiens_chr1.trna78-AspGTC:tRNA,124939647,124939718,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr12.trna10-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	1:hsa;Homo_sapiens_chr12.trna10-AspGTC:tRNA,161463034,161463105,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr6.trna45-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	6:hsa;Homo_sapiens_chr6.trna45-AspGTC:tRNA,27479674,27479745,+	520.7940607698799	0.3223791082010745
Homo_sapiens_chr17.trna38-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	12:hsa;Homo_sapiens_chr17.trna38-AspGTC:tRNA,124939647,124939718,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr1.trna81-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	1:hsa;Homo_sapiens_chr1.trna81-AspGTC:tRNA,161455624,161455695,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr12.trna10-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	1:hsa;Homo_sapiens_chr12.trna10-AspGTC:tRNA,161455624,161455695,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr1.trna69-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	1:hsa;Homo_sapiens_chr1.trna69-AspGTC:tRNA,161470415,161470486,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr12.trna4-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	12:hsa;Homo_sapiens_chr12.trna4-AspGTC:tRNA,96036021,96036092,+	520.7940607698799	0.3223791082010745
Homo_sapiens_chr6.trna45-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	17:hsa;Homo_sapiens_chr6.trna45-AspGTC:tRNA,8222238,8222309,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr1.trna78-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	17:hsa;Homo_sapiens_chr1.trna78-AspGTC:tRNA,8222238,8222309,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr1.trna69-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	6:hsa;Homo_sapiens_chr1.trna69-AspGTC:tRNA,27503744,27503815,+	520.7940607698799	0.3223791082010745
Homo_sapiens_chr12.trna10-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	17:hsa;Homo_sapiens_chr12.trna10-AspGTC:tRNA,8222238,8222309,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr1.trna81-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	1:hsa;Homo_sapiens_chr1.trna81-AspGTC:tRNA,161448243,161448314,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr1.trna75-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	6:hsa;Homo_sapiens_chr1.trna75-AspGTC:tRNA,27479674,27479745,+	520.7940607698799	0.3223791082010745
Homo_sapiens_chr1.trna72-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	6:hsa;Homo_sapiens_chr1.trna72-AspGTC:tRNA,27503744,27503815,+	520.7940607698799	0.3223791082010745
Homo_sapiens_chr1.trna78-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	1:hsa;Homo_sapiens_chr1.trna78-AspGTC:tRNA,161470415,161470486,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr6.trna45-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	1:hsa;Homo_sapiens_chr6.trna45-AspGTC:tRNA,161463034,161463105,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr6.trna48-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	1:hsa;Homo_sapiens_chr6.trna48-AspGTC:tRNA,161440825,161440896,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr1.trna72-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	1:hsa;Homo_sapiens_chr1.trna72-AspGTC:tRNA,161455624,161455695,-	520.7940607698799	0.3223791082010745
Homo_sapiens_chr6.trna45-AspGTC:tRNA	15.0	260.0	2.1191110332726413	63897.76357827477	39.553646230058305	1:hsa;Homo_sapiens_chr6.trna45-AspGTC:tRNA,161448243,161448314,-	520.7940607698799	0.3223791082010745
