name	unique reads 32170440_EXO_S27	32170440_EXO_S27	read count (mult. map. adj.)	32170440_EXO_S2732170440_EXO_S27(lib)	RPM (total)	coordinateString 32170440_EXO_S27	32170440_EXO_S27 (lib)	RPM_adj (total)
Homo_sapiens_chr1.trna119-LysCTT:tRNA	81.0	4976.0	175.472431188574	212913.43973300245	462.71976747959724	5:hsa;Homo_sapiens_chr1.trna119-LysCTT:tRNA,181221979,181222051,-	7508.1267891221605	16.317235240887577
Homo_sapiens_chr5.trna11-LysCTT:tRNA	81.0	4976.0	175.472431188574	212913.43973300245	462.71976747959724	5:hsa;Homo_sapiens_chr5.trna11-LysCTT:tRNA,181221979,181222051,-	7508.1267891221605	16.317235240887577
Homo_sapiens_chr5.trna11-LysCTT:tRNA	81.0	4976.0	175.47243118857403	212913.43973300245	462.71976747959724	1:hsa;Homo_sapiens_chr5.trna11-LysCTT:tRNA,146039401,146039473,+	7508.126789122161	16.31723524088758
Homo_sapiens_chr5.trna9-LysCTT:tRNA	81.0	4976.0	175.472431188574	212913.43973300245	462.71976747959724	5:hsa;Homo_sapiens_chr5.trna9-LysCTT:tRNA,181221979,181222051,-	7508.1267891221605	16.317235240887577
Homo_sapiens_chr5.trna11-LysCTT:tRNA	81.0	4976.0	175.47243118857403	212913.43973300245	462.71976747959724	6:hsa;Homo_sapiens_chr5.trna11-LysCTT:tRNA,26556546,26556618,+	7508.126789122161	16.31723524088758
Homo_sapiens_chr5.trna9-LysCTT:tRNA	81.0	4976.0	175.47243118857403	212913.43973300245	462.71976747959724	6:hsa;Homo_sapiens_chr5.trna9-LysCTT:tRNA,26556546,26556618,+	7508.126789122161	16.31723524088758
Homo_sapiens_chr6.trna13-LysCTT:tRNA	81.0	4976.0	175.47243118857403	212913.43973300245	462.71976747959724	16:hsa;Homo_sapiens_chr6.trna13-LysCTT:tRNA,3175691,3175763,+	7508.126789122161	16.31723524088758
Homo_sapiens_chr16.trna7-LysCTT:tRNA	81.0	4976.0	175.472431188574	212913.43973300245	462.71976747959724	5:hsa;Homo_sapiens_chr16.trna7-LysCTT:tRNA,181221979,181222051,-	7508.1267891221605	16.317235240887577
Homo_sapiens_chr5.trna11-LysCTT:tRNA	81.0	4976.0	175.47243118857403	212913.43973300245	462.71976747959724	5:hsa;Homo_sapiens_chr5.trna11-LysCTT:tRNA,181207755,181207827,+	7508.126789122161	16.31723524088758
Homo_sapiens_chr6.trna13-LysCTT:tRNA	81.0	4976.0	175.47243118857403	212913.43973300245	462.71976747959724	1:hsa;Homo_sapiens_chr6.trna13-LysCTT:tRNA,146039401,146039473,+	7508.126789122161	16.31723524088758
