name	unique reads 32170273_EXO_S23	32170273_EXO_S23	read count (mult. map. adj.)	32170273_EXO_S2332170273_EXO_S23(lib)	RPM (total)	coordinateString 32170273_EXO_S23	32170273_EXO_S23 (lib)	RPM_adj (total)
Homo_sapiens_chr16.trna10-LysCTT:tRNA	44.0	1650.0	267.4254992319508	102829.36557397482	196.70738072320123	16:hsa;Homo_sapiens_chr16.trna10-LysCTT:tRNA,3191501,3191573,+	16666.178438984844	31.881557268188793
Homo_sapiens_chr14.trna13-LysCTT:tRNA	44.0	1650.0	267.4254992319508	102829.36557397482	196.70738072320123	15:hsa;Homo_sapiens_chr14.trna13-LysCTT:tRNA,78860562,78860634,+	16666.178438984844	31.881557268188793
Homo_sapiens_chr15.trna2-LysCTT:tRNA	44.0	1650.0	267.4254992319507	102829.36557397482	196.70738072320123	14:hsa;Homo_sapiens_chr15.trna2-LysCTT:tRNA,58239895,58239967,-	16666.178438984836	31.88155726818878
Homo_sapiens_chr14.trna13-LysCTT:tRNA	44.0	1650.0	267.4254992319507	102829.36557397482	196.70738072320123	14:hsa;Homo_sapiens_chr14.trna13-LysCTT:tRNA,58239895,58239967,-	16666.178438984836	31.88155726818878
Homo_sapiens_chr15.trna2-LysCTT:tRNA	44.0	1650.0	267.4254992319508	102829.36557397482	196.70738072320123	15:hsa;Homo_sapiens_chr15.trna2-LysCTT:tRNA,78860562,78860634,+	16666.178438984844	31.881557268188793
Homo_sapiens_chr18.trna4-LysCTT:tRNA	42.0	1594.0	265.6190476190475	99339.39922722173	190.03125143805016	18:hsa;Homo_sapiens_chr18.trna4-LysCTT:tRNA,46089305,46089377,-	16553.598879412155	31.666198258990356
Homo_sapiens_chr16.trna7-LysCTT:tRNA	23.0	1222.0	43.44807722866677	76156.05135236196	145.6826783295466	6:hsa;Homo_sapiens_chr16.trna7-LysCTT:tRNA,26556546,26556618,+	2707.720131413858	5.179731799460851
Homo_sapiens_chr16.trna7-LysCTT:tRNA	23.0	1222.0	43.44807722866677	76156.05135236196	145.6826783295466	5:hsa;Homo_sapiens_chr16.trna7-LysCTT:tRNA,181207755,181207827,+	2707.720131413858	5.179731799460851
Homo_sapiens_chr1.trna119-LysCTT:tRNA	23.0	1222.0	43.44807722866677	76156.05135236196	145.6826783295466	1:hsa;Homo_sapiens_chr1.trna119-LysCTT:tRNA,146039401,146039473,+	2707.720131413858	5.179731799460851
Homo_sapiens_chr5.trna11-LysCTT:tRNA	23.0	1222.0	43.44807722866677	76156.05135236196	145.6826783295466	5:hsa;Homo_sapiens_chr5.trna11-LysCTT:tRNA,181207755,181207827,+	2707.720131413858	5.179731799460851
Homo_sapiens_chr6.trna13-LysCTT:tRNA	23.0	1222.0	43.44807722866677	76156.05135236196	145.6826783295466	5:hsa;Homo_sapiens_chr6.trna13-LysCTT:tRNA,181207755,181207827,+	2707.720131413858	5.179731799460851
Homo_sapiens_chr1.trna119-LysCTT:tRNA	23.0	1222.0	43.44807722866676	76156.05135236196	145.6826783295466	5:hsa;Homo_sapiens_chr1.trna119-LysCTT:tRNA,181221979,181222051,-	2707.7201314138574	5.17973179946085
Homo_sapiens_chr6.trna13-LysCTT:tRNA	23.0	1222.0	43.44807722866677	76156.05135236196	145.6826783295466	6:hsa;Homo_sapiens_chr6.trna13-LysCTT:tRNA,26556546,26556618,+	2707.720131413858	5.179731799460851
Homo_sapiens_chr6.trna13-LysCTT:tRNA	23.0	1222.0	43.44807722866676	76156.05135236196	145.6826783295466	5:hsa;Homo_sapiens_chr6.trna13-LysCTT:tRNA,181221979,181222051,-	2707.7201314138574	5.17973179946085
Homo_sapiens_chr5.trna11-LysCTT:tRNA	23.0	1222.0	43.44807722866676	76156.05135236196	145.6826783295466	5:hsa;Homo_sapiens_chr5.trna11-LysCTT:tRNA,181221979,181222051,-	2707.7201314138574	5.17973179946085
Homo_sapiens_chr5.trna11-LysCTT:tRNA	23.0	1222.0	43.44807722866677	76156.05135236196	145.6826783295466	6:hsa;Homo_sapiens_chr5.trna11-LysCTT:tRNA,26556546,26556618,+	2707.720131413858	5.179731799460851
Homo_sapiens_chr5.trna9-LysCTT:tRNA	23.0	1222.0	43.44807722866677	76156.05135236196	145.6826783295466	5:hsa;Homo_sapiens_chr5.trna9-LysCTT:tRNA,181207755,181207827,+	2707.720131413858	5.179731799460851
Homo_sapiens_chr5.trna11-LysCTT:tRNA	23.0	1222.0	43.44807722866677	76156.05135236196	145.6826783295466	1:hsa;Homo_sapiens_chr5.trna11-LysCTT:tRNA,146039401,146039473,+	2707.720131413858	5.179731799460851
