name	unique reads 32160018_EXO_S12	32160018_EXO_S12	read count (mult. map. adj.)	32160018_EXO_S1232160018_EXO_S12(lib)	RPM (total)	coordinateString 32160018_EXO_S12	32160018_EXO_S12 (lib)	RPM_adj (total)
Homo_sapiens_chr1.trna126-CysGCA:tRNA	13.0	900.0	308.1428571428571	111607.14285714286	175.71480783828616	1:hsa;Homo_sapiens_chr1.trna126-CysGCA:tRNA,93516277,93516349,-	38212.15986394558	60.161403255108446
Homo_sapiens_chr1.trna127-CysGCA:tRNA	13.0	900.0	308.1428571428571	111607.14285714286	175.71480783828616	1:hsa;Homo_sapiens_chr1.trna127-CysGCA:tRNA,93516277,93516349,-	38212.15986394558	60.161403255108446
Homo_sapiens_chr12.trna5-AspGTC:tRNA	32.0	869.0	765.8431025439286	107762.89682539682	169.66240890163408	12:hsa;Homo_sapiens_chr12.trna5-AspGTC:tRNA,98503503,98503574,+	94970.6228353086	149.52219288642587
Homo_sapiens_chr15.trna3-CysGCA:tRNA	10.0	752.0	245.50000000000003	93253.96825396825	146.81948388265687	15:hsa;Homo_sapiens_chr15.trna3-CysGCA:tRNA,79744655,79744727,+	30443.948412698417	47.931094804776954
Homo_sapiens_chr14.trna13-LysCTT:tRNA	28.0	681.0	83.84223366766062	84449.40476190476	132.95753793096986	15:hsa;Homo_sapiens_chr14.trna13-LysCTT:tRNA,78860562,78860634,+	10397.102389342836	16.369246641828525
Homo_sapiens_chr15.trna2-LysCTT:tRNA	28.0	681.0	83.84223366766064	84449.40476190476	132.95753793096986	14:hsa;Homo_sapiens_chr15.trna2-LysCTT:tRNA,58239895,58239967,-	10397.102389342837	16.36924664182853
Homo_sapiens_chr14.trna13-LysCTT:tRNA	28.0	681.0	83.84223366766064	84449.40476190476	132.95753793096986	14:hsa;Homo_sapiens_chr14.trna13-LysCTT:tRNA,58239895,58239967,-	10397.102389342837	16.36924664182853
Homo_sapiens_chr16.trna10-LysCTT:tRNA	28.0	681.0	83.84223366766062	84449.40476190476	132.95753793096986	16:hsa;Homo_sapiens_chr16.trna10-LysCTT:tRNA,3191501,3191573,+	10397.102389342836	16.369246641828525
Homo_sapiens_chr15.trna2-LysCTT:tRNA	28.0	681.0	83.84223366766062	84449.40476190476	132.95753793096986	15:hsa;Homo_sapiens_chr15.trna2-LysCTT:tRNA,78860562,78860634,+	10397.102389342836	16.369246641828525
Homo_sapiens_chr6.trna64-GlnTTG:tRNA	17.0	576.0	80.58333333333334	71428.57142857143	112.45747701650313	6:hsa;Homo_sapiens_chr6.trna64-GlnTTG:tRNA,28589379,28589450,+	9992.972883597884	15.732983257372474
Homo_sapiens_chr18.trna4-LysCTT:tRNA	25.0	515.0	78.48739495798321	63864.0873015873	100.54791781857486	18:hsa;Homo_sapiens_chr18.trna4-LysCTT:tRNA,46089305,46089377,-	9733.059890622919	15.323775025299655
Homo_sapiens_chr6.trna130-GlnTTG:tRNA	14.0	507.0	46.08333333333334	62872.02380952381	98.98600841556787	6:hsa;Homo_sapiens_chr6.trna130-GlnTTG:tRNA,26311196,26311267,-	5714.699074074075	8.997248956904839
