name	unique reads 32170337_EXO_S25	32170337_EXO_S25	read count (mult. map. adj.)	32170337_EXO_S2532170337_EXO_S25(lib)	RPM (total)	coordinateString 32170337_EXO_S25	32170337_EXO_S25 (lib)	RPM_adj (total)
Homo_sapiens_chr6.trna120-AlaAGC:tRNA	225.0	49822.0	5147.398989898992	202681.7024254111	4585.0646273059	6:hsa;Homo_sapiens_chr6.trna120-AlaAGC:tRNA,28658237,28658308,-	20940.218986302618	473.70954661025223
Homo_sapiens_chr12.trna8-AlaTGC:tRNA	226.0	49810.0	5061.648989898998	202632.88502689026	4583.960280320077	12:hsa;Homo_sapiens_chr12.trna8-AlaTGC:tRNA,124939966,124940037,+	20591.377992705857	465.81806710739295
Homo_sapiens_chr2.trna13-AlaCGC:tRNA	224.0	49779.0	5058.204545454553	202506.77341404476	4581.107383940034	2:hsa;Homo_sapiens_chr2.trna13-AlaCGC:tRNA,156400769,156400840,+	20577.36559127858	465.50107862072156
Homo_sapiens_chr6.trna66-AlaTGC:tRNA	218.0	49702.0	4988.732323232331	202193.52844020276	4574.021157447671	6:hsa;Homo_sapiens_chr6.trna66-AlaTGC:tRNA,28643445,28643516,+	20294.744494749408	459.10762535326046
Homo_sapiens_chr6.trna10-AlaCGC:tRNA	218.0	49702.0	4988.732323232331	202193.52844020276	4574.021157447671	6:hsa;Homo_sapiens_chr6.trna10-AlaCGC:tRNA,26553503,26553574,+	20294.744494749408	459.10762535326046
Homo_sapiens_chr5.trna8-AlaTGC:tRNA	216.0	49631.0	4964.9156565656585	201904.69216562115	4567.487104448218	12:hsa;Homo_sapiens_chr5.trna8-AlaTGC:tRNA,124921755,124921826,-	20197.855519074008	456.91580334945303
Homo_sapiens_chr5.trna8-AlaTGC:tRNA	216.0	49631.0	4964.915656565665	201904.69216562115	4567.487104448218	5:hsa;Homo_sapiens_chr5.trna8-AlaTGC:tRNA,181206868,181206939,+	20197.855519074034	456.9158033494536
Homo_sapiens_chr12.trna13-AlaTGC:tRNA	216.0	49631.0	4964.915656565665	201904.69216562115	4567.487104448218	5:hsa;Homo_sapiens_chr12.trna13-AlaTGC:tRNA,181206868,181206939,+	20197.855519074034	456.9158033494536
Homo_sapiens_chr12.trna13-AlaTGC:tRNA	216.0	49631.0	4964.9156565656585	201904.69216562115	4567.487104448218	12:hsa;Homo_sapiens_chr12.trna13-AlaTGC:tRNA,124921755,124921826,-	20197.855519074008	456.91580334945303
Homo_sapiens_chr6.trna119-AlaCGC:tRNA	216.0	49631.0	4964.9156565656585	201904.69216562115	4567.487104448218	6:hsa;Homo_sapiens_chr6.trna119-AlaCGC:tRNA,28673836,28673907,-	20197.855519074008	456.91580334945303
Homo_sapiens_chr8.trna11-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27495814,27495895,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr6.trna46-SerAGA:tRNA	304.0	43709.0	1040.8646922183518	177813.30599559017	4022.491866944594	17:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,8226610,8226691,-	4234.3588738572735	95.78964879173874
Homo_sapiens_chr6.trna172-SerTGA:tRNA	304.0	43709.0	1040.8646922183518	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr6.trna172-SerTGA:tRNA,26312596,26312677,-	4234.3588738572735	95.78964879173874
Homo_sapiens_chr6.trna47-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,26327589,26327670,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr6.trna5-SerAGA:tRNA	304.0	43709.0	1040.8646922183518	177813.30599559017	4022.491866944594	8:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,95269657,95269738,-	4234.3588738572735	95.78964879173874
Homo_sapiens_chr8.trna11-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27478812,27478893,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr6.trna5-SerAGA:tRNA	304.0	43709.0	1040.8646922183518	177813.30599559017	4022.491866944594	17:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,8226610,8226691,-	4234.3588738572735	95.78964879173874
Homo_sapiens_chr17.trna35-SerAGA:tRNA	304.0	43709.0	1040.8646922183518	177813.30599559017	4022.491866944594	8:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,95269657,95269738,-	4234.3588738572735	95.78964879173874
Homo_sapiens_chr6.trna47-SerAGA:tRNA	304.0	43709.0	1040.8646922183518	177813.30599559017	4022.491866944594	8:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,95269657,95269738,-	4234.3588738572735	95.78964879173874
Homo_sapiens_chr6.trna5-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27478812,27478893,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr6.trna46-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,27478812,27478893,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr6.trna51-SerTGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr6.trna51-SerTGA:tRNA,27545689,27545770,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr8.trna11-SerAGA:tRNA	304.0	43709.0	1040.8646922183518	177813.30599559017	4022.491866944594	8:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,95269657,95269738,-	4234.3588738572735	95.78964879173874
Homo_sapiens_chr8.trna11-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,26327589,26327670,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr6.trna44-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,26327589,26327670,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr6.trna46-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,27503039,27503120,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr6.trna5-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,26327589,26327670,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr8.trna11-SerAGA:tRNA	304.0	43709.0	1040.8646922183518	177813.30599559017	4022.491866944594	17:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,8226610,8226691,-	4234.3588738572735	95.78964879173874
Homo_sapiens_chr6.trna47-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27503039,27503120,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr6.trna44-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27503039,27503120,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr6.trna44-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27478812,27478893,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr17.trna35-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27478812,27478893,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr6.trna47-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27495814,27495895,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr6.trna46-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,27495814,27495895,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr6.trna44-SerAGA:tRNA	304.0	43709.0	1040.8646922183518	177813.30599559017	4022.491866944594	17:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,8226610,8226691,-	4234.3588738572735	95.78964879173874
Homo_sapiens_chr6.trna44-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27495814,27495895,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr17.trna35-SerAGA:tRNA	304.0	43709.0	1040.8646922183518	177813.30599559017	4022.491866944594	17:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,8226610,8226691,-	4234.3588738572735	95.78964879173874
Homo_sapiens_chr17.trna35-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,26327589,26327670,+	4234.358873857263	95.78964879173849
Homo_sapiens_chr8.trna11-SerAGA:tRNA	304.0	43709.0	1040.864692218349	177813.30599559017	4022.491866944594	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27503039,27503120,+	4234.358873857263	95.78964879173849
