name	unique reads 32161454_EXO_S20	32161454_EXO_S20	read count (mult. map. adj.)	32161454_EXO_S2032161454_EXO_S20(lib)	RPM (total)	coordinateString 32161454_EXO_S20	32161454_EXO_S20 (lib)	RPM_adj (total)
Homo_sapiens_chr1.trna126-CysGCA:tRNA	18.0	1063.0	338.66071428571416	92781.70550754997	137.550193527817	1:hsa;Homo_sapiens_chr1.trna126-CysGCA:tRNA,93516277,93516349,-	29559.283781593276	43.82205718745881
Homo_sapiens_chr1.trna127-CysGCA:tRNA	18.0	1063.0	338.66071428571416	92781.70550754997	137.550193527817	1:hsa;Homo_sapiens_chr1.trna127-CysGCA:tRNA,93516277,93516349,-	29559.283781593276	43.82205718745881
Homo_sapiens_chr15.trna3-CysGCA:tRNA	18.0	1051.0	380.0416666666667	91734.31090163218	135.99741617849074	15:hsa;Homo_sapiens_chr15.trna3-CysGCA:tRNA,79744655,79744727,+	33171.132640889125	49.176674316683076
Homo_sapiens_chr16.trna7-LysCTT:tRNA	28.0	961.0	33.54614750516446	83878.85135724884	124.35158605854386	5:hsa;Homo_sapiens_chr16.trna7-LysCTT:tRNA,181221979,181222051,-	2928.004495519286	4.340808166931389
Homo_sapiens_chr1.trna119-LysCTT:tRNA	28.0	961.0	33.54614750516446	83878.85135724884	124.35158605854386	16:hsa;Homo_sapiens_chr1.trna119-LysCTT:tRNA,3175691,3175763,+	2928.004495519286	4.340808166931389
Homo_sapiens_chr16.trna7-LysCTT:tRNA	28.0	961.0	33.54614750516446	83878.85135724884	124.35158605854386	16:hsa;Homo_sapiens_chr16.trna7-LysCTT:tRNA,3175691,3175763,+	2928.004495519286	4.340808166931389
Homo_sapiens_chr5.trna9-LysCTT:tRNA	28.0	961.0	33.54614750516446	83878.85135724884	124.35158605854386	5:hsa;Homo_sapiens_chr5.trna9-LysCTT:tRNA,181207755,181207827,+	2928.004495519286	4.340808166931389
Homo_sapiens_chr6.trna13-LysCTT:tRNA	28.0	961.0	33.54614750516446	83878.85135724884	124.35158605854386	1:hsa;Homo_sapiens_chr6.trna13-LysCTT:tRNA,146039401,146039473,+	2928.004495519286	4.340808166931389
Homo_sapiens_chr1.trna119-LysCTT:tRNA	28.0	961.0	33.54614750516446	83878.85135724884	124.35158605854386	5:hsa;Homo_sapiens_chr1.trna119-LysCTT:tRNA,181207755,181207827,+	2928.004495519286	4.340808166931389
Homo_sapiens_chr16.trna7-LysCTT:tRNA	28.0	961.0	33.54614750516446	83878.85135724884	124.35158605854386	6:hsa;Homo_sapiens_chr16.trna7-LysCTT:tRNA,26556546,26556618,+	2928.004495519286	4.340808166931389
Homo_sapiens_chr5.trna11-LysCTT:tRNA	28.0	961.0	33.54614750516446	83878.85135724884	124.35158605854386	16:hsa;Homo_sapiens_chr5.trna11-LysCTT:tRNA,3175691,3175763,+	2928.004495519286	4.340808166931389
Homo_sapiens_chr6.trna13-LysCTT:tRNA	28.0	961.0	33.54614750516446	83878.85135724884	124.35158605854386	5:hsa;Homo_sapiens_chr6.trna13-LysCTT:tRNA,181221979,181222051,-	2928.004495519286	4.340808166931389
Homo_sapiens_chr5.trna11-LysCTT:tRNA	28.0	961.0	33.54614750516446	83878.85135724884	124.35158605854386	1:hsa;Homo_sapiens_chr5.trna11-LysCTT:tRNA,146039401,146039473,+	2928.004495519286	4.340808166931389
