name	unique reads 32170073_EXO_S22	32170073_EXO_S22	read count (mult. map. adj.)	32170073_EXO_S2232170073_EXO_S22(lib)	RPM (total)	coordinateString 32170073_EXO_S22	32170073_EXO_S22 (lib)	RPM_adj (total)
Homo_sapiens_chr6.trna148-SerTGA:tRNA	50.0	1511.0	119.92857142857126	98015.04929942917	164.6446035633625	6:hsa;Homo_sapiens_chr6.trna148-SerTGA:tRNA,27505828,27505909,-	7779.486989398759	13.067896822486775
Homo_sapiens_chr6.trna44-SerAGA:tRNA	46.0	1425.0	33.928571428571466	92436.42968344578	155.27369958821413	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27503039,27503120,+	2200.867373415378	3.696992847338436
Homo_sapiens_chr6.trna172-SerTGA:tRNA	46.0	1425.0	33.92857142857145	92436.42968344578	155.27369958821413	6:hsa;Homo_sapiens_chr6.trna172-SerTGA:tRNA,26312596,26312677,-	2200.867373415377	3.6969928473384344
Homo_sapiens_chr6.trna46-SerAGA:tRNA	46.0	1425.0	33.92857142857145	92436.42968344578	155.27369958821413	17:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,8226610,8226691,-	2200.867373415377	3.6969928473384344
Homo_sapiens_chr8.trna11-SerAGA:tRNA	46.0	1425.0	33.92857142857145	92436.42968344578	155.27369958821413	8:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,95269657,95269738,-	2200.867373415377	3.6969928473384344
Homo_sapiens_chr6.trna47-SerAGA:tRNA	46.0	1425.0	33.928571428571466	92436.42968344578	155.27369958821413	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27495814,27495895,+	2200.867373415378	3.696992847338436
Homo_sapiens_chr6.trna44-SerAGA:tRNA	46.0	1425.0	33.928571428571466	92436.42968344578	155.27369958821413	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,26327589,26327670,+	2200.867373415378	3.696992847338436
Homo_sapiens_chr6.trna44-SerAGA:tRNA	46.0	1425.0	33.928571428571466	92436.42968344578	155.27369958821413	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27495814,27495895,+	2200.867373415378	3.696992847338436
Homo_sapiens_chr6.trna5-SerAGA:tRNA	46.0	1425.0	33.928571428571466	92436.42968344578	155.27369958821413	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27495814,27495895,+	2200.867373415378	3.696992847338436
Homo_sapiens_chr17.trna35-SerAGA:tRNA	46.0	1425.0	33.92857142857145	92436.42968344578	155.27369958821413	8:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,95269657,95269738,-	2200.867373415377	3.6969928473384344
Homo_sapiens_chr6.trna47-SerAGA:tRNA	46.0	1425.0	33.928571428571466	92436.42968344578	155.27369958821413	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27478812,27478893,+	2200.867373415378	3.696992847338436
Homo_sapiens_chr6.trna51-SerTGA:tRNA	46.0	1425.0	33.928571428571466	92436.42968344578	155.27369958821413	6:hsa;Homo_sapiens_chr6.trna51-SerTGA:tRNA,27545689,27545770,+	2200.867373415378	3.696992847338436
Homo_sapiens_chr6.trna47-SerAGA:tRNA	46.0	1425.0	33.928571428571466	92436.42968344578	155.27369958821413	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27503039,27503120,+	2200.867373415378	3.696992847338436
Homo_sapiens_chr8.trna11-SerAGA:tRNA	46.0	1425.0	33.928571428571466	92436.42968344578	155.27369958821413	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,26327589,26327670,+	2200.867373415378	3.696992847338436
Homo_sapiens_chr6.trna5-SerAGA:tRNA	46.0	1425.0	33.92857142857145	92436.42968344578	155.27369958821413	8:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,95269657,95269738,-	2200.867373415377	3.6969928473384344
Homo_sapiens_chr6.trna47-SerAGA:tRNA	46.0	1425.0	33.92857142857145	92436.42968344578	155.27369958821413	8:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,95269657,95269738,-	2200.867373415377	3.6969928473384344
Homo_sapiens_chr6.trna5-SerAGA:tRNA	46.0	1425.0	33.928571428571466	92436.42968344578	155.27369958821413	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27478812,27478893,+	2200.867373415378	3.696992847338436
