name	unique reads 32152175_EXO_S9	32152175_EXO_S9	read count (mult. map. adj.)	32152175_EXO_S932152175_EXO_S9(lib)	RPM (total)	coordinateString 32152175_EXO_S9	32152175_EXO_S9 (lib)	RPM_adj (total)
Homo_sapiens_chr1.trna26-AsnGTT:tRNA	31.0	859.0	16.222786647314948	105411.70695790894	92.92547236484077	19:hsa;Homo_sapiens_chr1.trna26-AsnGTT:tRNA,1383563,1383636,+	1990.7702352822369	1.7549593856528207
Homo_sapiens_chr1.trna26-AsnGTT:tRNA	31.0	859.0	16.222786647314948	105411.70695790894	92.92547236484077	1:hsa;Homo_sapiens_chr1.trna26-AsnGTT:tRNA,161428077,161428150,-	1990.7702352822369	1.7549593856528207
Homo_sapiens_chr1.trna107-AsnGTT:tRNA	31.0	859.0	16.222786647314948	105411.70695790894	92.92547236484077	1:hsa;Homo_sapiens_chr1.trna107-AsnGTT:tRNA,144419267,144419340,+	1990.7702352822369	1.7549593856528207
Homo_sapiens_chr10.trna4-AsnGTT:tRNA	31.0	859.0	16.222786647314948	105411.70695790894	92.92547236484077	1:hsa;Homo_sapiens_chr10.trna4-AsnGTT:tRNA,148529257,148529330,+	1990.7702352822369	1.7549593856528207
Homo_sapiens_chr17.trna31-AsnGTT:tRNA	31.0	859.0	16.222786647314948	105411.70695790894	92.92547236484077	13:hsa;Homo_sapiens_chr17.trna31-AsnGTT:tRNA,30673964,30674037,-	1990.7702352822369	1.7549593856528207
Homo_sapiens_chr1.trna83-AsnGTT:tRNA	31.0	859.0	16.222786647314948	105411.70695790894	92.92547236484077	1:hsa;Homo_sapiens_chr1.trna83-AsnGTT:tRNA,161428077,161428150,-	1990.7702352822369	1.7549593856528207
Homo_sapiens_chr13.trna7-AsnGTT:tRNA	31.0	859.0	16.222786647314948	105411.70695790894	92.92547236484077	10:hsa;Homo_sapiens_chr13.trna7-AsnGTT:tRNA,22229509,22229582,-	1990.7702352822369	1.7549593856528207
Homo_sapiens_chr1.trna83-AsnGTT:tRNA	31.0	859.0	16.222786647314948	105411.70695790894	92.92547236484077	1:hsa;Homo_sapiens_chr1.trna83-AsnGTT:tRNA,144567515,144567588,-	1990.7702352822369	1.7549593856528207
Homo_sapiens_chr1.trna26-AsnGTT:tRNA	31.0	859.0	16.222786647314948	105411.70695790894	92.92547236484077	1:hsa;Homo_sapiens_chr1.trna26-AsnGTT:tRNA,145287766,145287839,+	1990.7702352822369	1.7549593856528207
Homo_sapiens_chr19.trna1-AsnGTT:tRNA	31.0	859.0	16.222786647314948	105411.70695790894	92.92547236484077	19:hsa;Homo_sapiens_chr19.trna1-AsnGTT:tRNA,1383563,1383636,+	1990.7702352822369	1.7549593856528207
