name	unique reads 32151185_EXO_S4	32151185_EXO_S4	read count (mult. map. adj.)	32151185_EXO_S432151185_EXO_S4(lib)	RPM (total)	coordinateString 32151185_EXO_S4	32151185_EXO_S4 (lib)	RPM_adj (total)
Homo_sapiens_chr12.trna8-AlaTGC:tRNA	79.0	5827.0	582.9984848484856	208643.6551131481	828.2395723116967	12:hsa;Homo_sapiens_chr12.trna8-AlaTGC:tRNA,124939966,124940037,+	20875.053167018246	82.86638334465025
Homo_sapiens_chr2.trna13-AlaCGC:tRNA	79.0	5827.0	582.9984848484856	208643.6551131481	828.2395723116967	2:hsa;Homo_sapiens_chr2.trna13-AlaCGC:tRNA,156400769,156400840,+	20875.053167018246	82.86638334465025
Homo_sapiens_chr6.trna66-AlaTGC:tRNA	78.0	5826.0	582.4984848484856	208607.84875393868	828.0974340634881	6:hsa;Homo_sapiens_chr6.trna66-AlaTGC:tRNA,28643445,28643516,+	20857.149987413548	82.79531422054592
Homo_sapiens_chr6.trna120-AlaAGC:tRNA	78.0	5826.0	582.4984848484851	208607.84875393868	828.0974340634881	6:hsa;Homo_sapiens_chr6.trna120-AlaAGC:tRNA,28658237,28658308,-	20857.14998741353	82.79531422054585
Homo_sapiens_chr5.trna8-AlaTGC:tRNA	78.0	5826.0	582.4984848484851	208607.84875393868	828.0974340634881	12:hsa;Homo_sapiens_chr5.trna8-AlaTGC:tRNA,124921755,124921826,-	20857.14998741353	82.79531422054585
Homo_sapiens_chr12.trna13-AlaTGC:tRNA	78.0	5826.0	582.4984848484851	208607.84875393868	828.0974340634881	12:hsa;Homo_sapiens_chr12.trna13-AlaTGC:tRNA,124921755,124921826,-	20857.14998741353	82.79531422054585
Homo_sapiens_chr12.trna13-AlaTGC:tRNA	78.0	5826.0	582.4984848484856	208607.84875393868	828.0974340634881	5:hsa;Homo_sapiens_chr12.trna13-AlaTGC:tRNA,181206868,181206939,+	20857.149987413548	82.79531422054592
Homo_sapiens_chr6.trna119-AlaCGC:tRNA	78.0	5826.0	582.4984848484851	208607.84875393868	828.0974340634881	6:hsa;Homo_sapiens_chr6.trna119-AlaCGC:tRNA,28673836,28673907,-	20857.14998741353	82.79531422054585
Homo_sapiens_chr6.trna10-AlaCGC:tRNA	78.0	5826.0	582.4984848484856	208607.84875393868	828.0974340634881	6:hsa;Homo_sapiens_chr6.trna10-AlaCGC:tRNA,26553503,26553574,+	20857.149987413548	82.79531422054592
Homo_sapiens_chr5.trna8-AlaTGC:tRNA	78.0	5826.0	582.4984848484856	208607.84875393868	828.0974340634881	5:hsa;Homo_sapiens_chr5.trna8-AlaTGC:tRNA,181206868,181206939,+	20857.149987413548	82.79531422054592
Homo_sapiens_chr6.trna148-SerTGA:tRNA	73.0	3848.0	180.45238095238062	137782.87023775422	546.9479791068146	6:hsa;Homo_sapiens_chr6.trna148-SerTGA:tRNA,27505828,27505909,-	6461.342772571635	25.649185313648033
Homo_sapiens_chr6.trna46-SerAGA:tRNA	70.0	3757.0	89.45238095238089	134524.49154969922	534.0133985198291	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,27503039,27503120,+	3202.964084516646	12.714604726662591
Homo_sapiens_chr17.trna35-SerAGA:tRNA	70.0	3757.0	89.45238095238096	134524.49154969922	534.0133985198291	8:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,95269657,95269738,-	3202.9640845166487	12.7146047266626
Homo_sapiens_chr17.trna35-SerAGA:tRNA	70.0	3757.0	89.45238095238096	134524.49154969922	534.0133985198291	17:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,8226610,8226691,-	3202.9640845166487	12.7146047266626
Homo_sapiens_chr6.trna44-SerAGA:tRNA	70.0	3757.0	89.45238095238089	134524.49154969922	534.0133985198291	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,26327589,26327670,+	3202.964084516646	12.714604726662591
Homo_sapiens_chr17.trna35-SerAGA:tRNA	70.0	3757.0	89.45238095238089	134524.49154969922	534.0133985198291	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27503039,27503120,+	3202.964084516646	12.714604726662591
Homo_sapiens_chr8.trna11-SerAGA:tRNA	70.0	3757.0	89.45238095238089	134524.49154969922	534.0133985198291	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27503039,27503120,+	3202.964084516646	12.714604726662591
Homo_sapiens_chr6.trna47-SerAGA:tRNA	70.0	3757.0	89.45238095238096	134524.49154969922	534.0133985198291	17:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,8226610,8226691,-	3202.9640845166487	12.7146047266626
Homo_sapiens_chr6.trna5-SerAGA:tRNA	70.0	3757.0	89.45238095238089	134524.49154969922	534.0133985198291	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,26327589,26327670,+	3202.964084516646	12.714604726662591
Homo_sapiens_chr6.trna44-SerAGA:tRNA	70.0	3757.0	89.45238095238089	134524.49154969922	534.0133985198291	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27478812,27478893,+	3202.964084516646	12.714604726662591
Homo_sapiens_chr8.trna11-SerAGA:tRNA	70.0	3757.0	89.45238095238089	134524.49154969922	534.0133985198291	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27495814,27495895,+	3202.964084516646	12.714604726662591
Homo_sapiens_chr8.trna11-SerAGA:tRNA	70.0	3757.0	89.45238095238089	134524.49154969922	534.0133985198291	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,26327589,26327670,+	3202.964084516646	12.714604726662591
