name	unique reads 32160288_EXO_S14	32160288_EXO_S14	read count (mult. map. adj.)	32160288_EXO_S1432160288_EXO_S14(lib)	RPM (total)	coordinateString 32160288_EXO_S14	32160288_EXO_S14 (lib)	RPM_adj (total)
Homo_sapiens_chr6.trna120-AlaAGC:tRNA	35.0	1672.0	183.81666666666663	88974.03150276713	158.15747300681383	6:hsa;Homo_sapiens_chr6.trna120-AlaAGC:tRNA,28658237,28658308,-	9781.644671491413	17.387547545775014
Homo_sapiens_chr6.trna10-AlaCGC:tRNA	35.0	1668.0	171.14999999999992	88761.17496807151	157.77910584651045	6:hsa;Homo_sapiens_chr6.trna10-AlaCGC:tRNA,26553503,26553574,+	9107.59897828863	16.189384871480964
Homo_sapiens_chr6.trna66-AlaTGC:tRNA	35.0	1668.0	171.14999999999992	88761.17496807151	157.77910584651045	6:hsa;Homo_sapiens_chr6.trna66-AlaTGC:tRNA,28643445,28643516,+	9107.59897828863	16.189384871480964
Homo_sapiens_chr12.trna8-AlaTGC:tRNA	33.0	1646.0	164.56666666666658	87590.46402724563	155.69808646484182	12:hsa;Homo_sapiens_chr12.trna8-AlaTGC:tRNA,124939966,124940037,+	8757.272598268763	15.56665558681498
Homo_sapiens_chr6.trna119-AlaCGC:tRNA	33.0	1646.0	164.56666666666663	87590.46402724563	155.69808646484182	6:hsa;Homo_sapiens_chr6.trna119-AlaCGC:tRNA,28673836,28673907,-	8757.272598268766	15.566655586814985
Homo_sapiens_chr12.trna13-AlaTGC:tRNA	33.0	1646.0	164.56666666666658	87590.46402724563	155.69808646484182	5:hsa;Homo_sapiens_chr12.trna13-AlaTGC:tRNA,181206868,181206939,+	8757.272598268763	15.56665558681498
Homo_sapiens_chr12.trna13-AlaTGC:tRNA	33.0	1646.0	164.56666666666663	87590.46402724563	155.69808646484182	12:hsa;Homo_sapiens_chr12.trna13-AlaTGC:tRNA,124921755,124921826,-	8757.272598268766	15.566655586814985
Homo_sapiens_chr5.trna8-AlaTGC:tRNA	33.0	1646.0	164.56666666666663	87590.46402724563	155.69808646484182	12:hsa;Homo_sapiens_chr5.trna8-AlaTGC:tRNA,124921755,124921826,-	8757.272598268766	15.566655586814985
Homo_sapiens_chr2.trna13-AlaCGC:tRNA	33.0	1646.0	164.56666666666658	87590.46402724563	155.69808646484182	2:hsa;Homo_sapiens_chr2.trna13-AlaCGC:tRNA,156400769,156400840,+	8757.272598268763	15.56665558681498
Homo_sapiens_chr5.trna8-AlaTGC:tRNA	33.0	1646.0	164.56666666666658	87590.46402724563	155.69808646484182	5:hsa;Homo_sapiens_chr5.trna8-AlaTGC:tRNA,181206868,181206939,+	8757.272598268763	15.56665558681498
