name	unique reads 32170378_EXO_S26	32170378_EXO_S26	read count (mult. map. adj.)	32170378_EXO_S2632170378_EXO_S26(lib)	RPM (total)	coordinateString 32170378_EXO_S26	32170378_EXO_S26 (lib)	RPM_adj (total)
Homo_sapiens_chr1.trna126-CysGCA:tRNA	19.0	1099.0	344.42857142857144	69071.71139463264	152.13995436078238	1:hsa;Homo_sapiens_chr1.trna126-CysGCA:tRNA,93516277,93516349,-	21647.198254576797	47.680934611185016
Homo_sapiens_chr1.trna127-CysGCA:tRNA	19.0	1099.0	344.42857142857144	69071.71139463264	152.13995436078238	1:hsa;Homo_sapiens_chr1.trna127-CysGCA:tRNA,93516277,93516349,-	21647.198254576797	47.680934611185016
Homo_sapiens_chr15.trna3-CysGCA:tRNA	17.0	1059.0	381.66666666666663	66557.72735843126	146.60255838768748	15:hsa;Homo_sapiens_chr15.trna3-CysGCA:tRNA,79744655,79744727,+	23987.597678754737	52.835986576613834
Homo_sapiens_chr6.trna47-SerAGA:tRNA	33.0	1053.0	25.11843786295007	66180.62975300106	145.77194899172326	17:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,8226610,8226691,-	1578.6837950443132	3.477268416818355
Homo_sapiens_chr6.trna5-SerAGA:tRNA	33.0	1053.0	25.11843786295007	66180.62975300106	145.77194899172326	17:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,8226610,8226691,-	1578.6837950443132	3.477268416818355
Homo_sapiens_chr17.trna35-SerAGA:tRNA	33.0	1053.0	25.118437862950067	66180.62975300106	145.77194899172326	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27478812,27478893,+	1578.683795044313	3.4772684168183545
Homo_sapiens_chr6.trna46-SerAGA:tRNA	33.0	1053.0	25.118437862950067	66180.62975300106	145.77194899172326	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,26327589,26327670,+	1578.683795044313	3.4772684168183545
Homo_sapiens_chr6.trna5-SerAGA:tRNA	33.0	1053.0	25.118437862950067	66180.62975300106	145.77194899172326	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27478812,27478893,+	1578.683795044313	3.4772684168183545
Homo_sapiens_chr17.trna35-SerAGA:tRNA	33.0	1053.0	25.118437862950067	66180.62975300106	145.77194899172326	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27503039,27503120,+	1578.683795044313	3.4772684168183545
Homo_sapiens_chr6.trna44-SerAGA:tRNA	33.0	1053.0	25.118437862950067	66180.62975300106	145.77194899172326	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27503039,27503120,+	1578.683795044313	3.4772684168183545
Homo_sapiens_chr6.trna46-SerAGA:tRNA	33.0	1053.0	25.11843786295007	66180.62975300106	145.77194899172326	8:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,95269657,95269738,-	1578.6837950443132	3.477268416818355
Homo_sapiens_chr17.trna35-SerAGA:tRNA	33.0	1053.0	25.118437862950067	66180.62975300106	145.77194899172326	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27495814,27495895,+	1578.683795044313	3.4772684168183545
Homo_sapiens_chr6.trna44-SerAGA:tRNA	33.0	1053.0	25.11843786295007	66180.62975300106	145.77194899172326	8:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,95269657,95269738,-	1578.6837950443132	3.477268416818355
Homo_sapiens_chr8.trna11-SerAGA:tRNA	33.0	1053.0	25.118437862950067	66180.62975300106	145.77194899172326	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27495814,27495895,+	1578.683795044313	3.4772684168183545
Homo_sapiens_chr8.trna11-SerAGA:tRNA	33.0	1053.0	25.118437862950067	66180.62975300106	145.77194899172326	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,26327589,26327670,+	1578.683795044313	3.4772684168183545
