name	unique reads 32151765_EXO_S27 32151765_EXO_S27	32151765_EXO_S27	32151765_EXO_S27 (mult. map. adj.)	32151765_EXO_S2732151765_EXO_S27(lib)	32151765_EXO_S2732151765_EXO_S27(total)	coordinateString 32151765_EXO_S27 32151765_EXO_S27	32151765_EXO_S27 (lib)	32151765_EXO_S27 (total)
Homo_sapiens_chr1.trna126-CysGCA:tRNA	26.0	188.0	57.04166666666667	142748.67122247533	129.64810882717424	1:hsa;Homo_sapiens_chr1.trna126-CysGCA:tRNA,93516277,93516349,-	43311.81979245761	39.3369372749117
Homo_sapiens_chr1.trna127-CysGCA:tRNA	26.0	188.0	57.04166666666667	142748.67122247533	129.64810882717424	1:hsa;Homo_sapiens_chr1.trna127-CysGCA:tRNA,93516277,93516349,-	43311.81979245761	39.3369372749117
Homo_sapiens_chr15.trna3-CysGCA:tRNA	20.0	172.0	48.577380952380956	130599.84813971147	118.61422722486155	15:hsa;Homo_sapiens_chr15.trna3-CysGCA:tRNA,79744655,79744727,+	36884.87543840619	33.49981687368823
Homo_sapiens_chr6.trna2-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna2-MetCAT:tRNA,27902493,27902564,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna129-MetCAT:tRNA	16.0	133.0	2.044289044289044	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna129-MetCAT:tRNA,26286526,26286597,+	1552.2316205687503	1.4097777047243938
Homo_sapiens_chr6.trna169-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	17:hsa;Homo_sapiens_chr6.trna169-MetCAT:tRNA,82494721,82494792,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna2-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna2-MetCAT:tRNA,27332985,27333056,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna171-MetCAT:tRNA	16.0	133.0	2.044289044289044	100987.09187547457	91.71914081922434	1:hsa;Homo_sapiens_chr6.trna171-MetCAT:tRNA,153671250,153671321,+	1552.2316205687503	1.4097777047243938
Homo_sapiens_chr6.trna171-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna171-MetCAT:tRNA,26313124,26313195,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr17.trna20-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	17:hsa;Homo_sapiens_chr17.trna20-MetCAT:tRNA,82494721,82494792,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna2-MetCAT:tRNA	16.0	133.0	2.044289044289044	100987.09187547457	91.71914081922434	1:hsa;Homo_sapiens_chr6.trna2-MetCAT:tRNA,153671250,153671321,+	1552.2316205687503	1.4097777047243938
Homo_sapiens_chr17.trna20-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr17.trna20-MetCAT:tRNA,27592821,27592892,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna171-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna171-MetCAT:tRNA,26330301,26330372,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna129-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna129-MetCAT:tRNA,27592821,27592892,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr17.trna20-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr17.trna20-MetCAT:tRNA,27332985,27333056,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna142-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna142-MetCAT:tRNA,27592821,27592892,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr1.trna32-MetCAT:tRNA	16.0	133.0	2.044289044289044	100987.09187547457	91.71914081922434	1:hsa;Homo_sapiens_chr1.trna32-MetCAT:tRNA,153671250,153671321,+	1552.2316205687503	1.4097777047243938
Homo_sapiens_chr6.trna171-MetCAT:tRNA	16.0	133.0	2.044289044289044	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna171-MetCAT:tRNA,26286526,26286597,+	1552.2316205687503	1.4097777047243938
Homo_sapiens_chr6.trna150-MetCAT:tRNA	16.0	133.0	2.044289044289044	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna150-MetCAT:tRNA,26286526,26286597,+	1552.2316205687503	1.4097777047243938
Homo_sapiens_chr6.trna169-MetCAT:tRNA	16.0	133.0	2.044289044289044	100987.09187547457	91.71914081922434	1:hsa;Homo_sapiens_chr6.trna169-MetCAT:tRNA,153671250,153671321,+	1552.2316205687503	1.4097777047243938
Homo_sapiens_chr1.trna32-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr1.trna32-MetCAT:tRNA,26330301,26330372,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna150-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna150-MetCAT:tRNA,27592821,27592892,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna129-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna129-MetCAT:tRNA,26330301,26330372,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr1.trna32-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	17:hsa;Homo_sapiens_chr1.trna32-MetCAT:tRNA,82494721,82494792,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna2-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna2-MetCAT:tRNA,27592821,27592892,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna142-MetCAT:tRNA	16.0	133.0	2.044289044289044	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna142-MetCAT:tRNA,26286526,26286597,+	1552.2316205687503	1.4097777047243938
Homo_sapiens_chr17.trna20-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr17.trna20-MetCAT:tRNA,26330301,26330372,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna169-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna169-MetCAT:tRNA,26330301,26330372,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna171-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna171-MetCAT:tRNA,27592821,27592892,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna169-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna169-MetCAT:tRNA,26313124,26313195,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna169-MetCAT:tRNA	16.0	133.0	2.044289044289044	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna169-MetCAT:tRNA,26286526,26286597,+	1552.2316205687503	1.4097777047243938
Homo_sapiens_chr1.trna32-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr1.trna32-MetCAT:tRNA,26313124,26313195,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna150-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna150-MetCAT:tRNA,27332985,27333056,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna129-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna129-MetCAT:tRNA,27332985,27333056,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr6.trna2-MetCAT:tRNA	16.0	133.0	2.044289044289044	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna2-MetCAT:tRNA,26286526,26286597,+	1552.2316205687503	1.4097777047243938
Homo_sapiens_chr6.trna169-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr6.trna169-MetCAT:tRNA,27902493,27902564,-	1552.2316205687505	1.409777704724394
Homo_sapiens_chr1.trna32-MetCAT:tRNA	16.0	133.0	2.0442890442890445	100987.09187547457	91.71914081922434	6:hsa;Homo_sapiens_chr1.trna32-MetCAT:tRNA,27902493,27902564,-	1552.2316205687505	1.409777704724394
