name	unique reads 32151026_EXO_S17 32151026_EXO_S17	32151026_EXO_S17	32151026_EXO_S17 (mult. map. adj.)	32151026_EXO_S1732151026_EXO_S17(lib)	32151026_EXO_S1732151026_EXO_S17(total)	coordinateString 32151026_EXO_S17 32151026_EXO_S17	32151026_EXO_S17 (lib)	32151026_EXO_S17 (total)
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	28.0	1704.0	32.15094339622641	110606.25730234974	285.3998386418988	6:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,26521208,26521290,+	2086.910515138674	5.384902615884881
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	28.0	1704.0	32.15094339622641	110606.25730234974	285.3998386418988	6:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,26521208,26521290,+	2086.910515138674	5.384902615884881
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	28.0	1704.0	32.15094339622641	110606.25730234974	285.3998386418988	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161456332,161456414,+	2086.910515138674	5.384902615884881
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	28.0	1704.0	32.15094339622641	110606.25730234974	285.3998386418988	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161441533,161441615,+	2086.910515138674	5.384902615884881
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	28.0	1704.0	32.15094339622641	110606.25730234974	285.3998386418988	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161530342,161530424,-	2086.910515138674	5.384902615884881
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	28.0	1704.0	32.15094339622641	110606.25730234974	285.3998386418988	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161471123,161471205,+	2086.910515138674	5.384902615884881
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	28.0	1704.0	32.15094339622641	110606.25730234974	285.3998386418988	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161471123,161471205,+	2086.910515138674	5.384902615884881
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	28.0	1704.0	32.15094339622641	110606.25730234974	285.3998386418988	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161530342,161530424,-	2086.910515138674	5.384902615884881
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	28.0	1704.0	32.15094339622641	110606.25730234974	285.3998386418988	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161441533,161441615,+	2086.910515138674	5.384902615884881
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	28.0	1704.0	32.15094339622641	110606.25730234974	285.3998386418988	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161456332,161456414,+	2086.910515138674	5.384902615884881
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	28.0	1704.0	32.15094339622641	110606.25730234974	285.3998386418988	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161530342,161530424,-	2086.910515138674	5.384902615884881
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	28.0	1704.0	32.15094339622641	110606.25730234974	285.3998386418988	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161448951,161449033,+	2086.910515138674	5.384902615884881
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	28.0	1704.0	32.15094339622641	110606.25730234974	285.3998386418988	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161463742,161463824,+	2086.910515138674	5.384902615884881
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	28.0	1704.0	32.15094339622641	110606.25730234974	285.3998386418988	6:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,26521208,26521290,+	2086.910515138674	5.384902615884881
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	28.0	1704.0	32.15094339622641	110606.25730234974	285.3998386418988	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161471123,161471205,+	2086.910515138674	5.384902615884881
