name	unique reads 32160002_EXO_S23 32160002_EXO_S23	32160002_EXO_S23	32160002_EXO_S23 (mult. map. adj.)	32160002_EXO_S2332160002_EXO_S23(lib)	32160002_EXO_S2332160002_EXO_S23(total)	coordinateString 32160002_EXO_S23 32160002_EXO_S23	32160002_EXO_S23 (lib)	32160002_EXO_S23 (total)
Homo_sapiens_chr12.trna8-AlaTGC:tRNA	66.0	7850.0	829.9666666666674	173346.5827536712	1090.4822431983775	12:hsa;Homo_sapiens_chr12.trna8-AlaTGC:tRNA,124939966,124940037,+	18327.628721798992	115.29476591675764
Homo_sapiens_chr2.trna13-AlaCGC:tRNA	62.0	7816.0	795.9666666666674	172595.78226785912	1085.759135393442	2:hsa;Homo_sapiens_chr2.trna13-AlaCGC:tRNA,156400769,156400840,+	17576.828235986915	110.57165811182199
Homo_sapiens_chr6.trna120-AlaAGC:tRNA	63.0	7800.0	791.966666666667	172242.46439218285	1083.5364964264134	6:hsa;Homo_sapiens_chr6.trna120-AlaAGC:tRNA,28658237,28658308,-	17488.49876706784	110.0159983700648
Homo_sapiens_chr5.trna8-AlaTGC:tRNA	61.0	7796.0	781.1666666666674	172154.13492326377	1082.9808366846562	5:hsa;Homo_sapiens_chr5.trna8-AlaTGC:tRNA,181206868,181206939,+	17250.009200986362	108.51571706732061
Homo_sapiens_chr12.trna13-AlaTGC:tRNA	61.0	7796.0	781.1666666666671	172154.13492326377	1082.9808366846562	12:hsa;Homo_sapiens_chr12.trna13-AlaTGC:tRNA,124921755,124921826,-	17250.009200986355	108.51571706732055
Homo_sapiens_chr12.trna13-AlaTGC:tRNA	61.0	7796.0	781.1666666666674	172154.13492326377	1082.9808366846562	5:hsa;Homo_sapiens_chr12.trna13-AlaTGC:tRNA,181206868,181206939,+	17250.009200986362	108.51571706732061
Homo_sapiens_chr6.trna119-AlaCGC:tRNA	61.0	7796.0	781.1666666666671	172154.13492326377	1082.9808366846562	6:hsa;Homo_sapiens_chr6.trna119-AlaCGC:tRNA,28673836,28673907,-	17250.009200986355	108.51571706732055
Homo_sapiens_chr5.trna8-AlaTGC:tRNA	61.0	7796.0	781.1666666666671	172154.13492326377	1082.9808366846562	12:hsa;Homo_sapiens_chr5.trna8-AlaTGC:tRNA,124921755,124921826,-	17250.009200986355	108.51571706732055
Homo_sapiens_chr6.trna66-AlaTGC:tRNA	62.0	7788.0	779.9666666666674	171977.47598542564	1081.869517201142	6:hsa;Homo_sapiens_chr6.trna66-AlaTGC:tRNA,28643445,28643516,+	17223.51036031064	108.34901914479346
Homo_sapiens_chr6.trna10-AlaCGC:tRNA	62.0	7788.0	779.9666666666674	171977.47598542564	1081.869517201142	6:hsa;Homo_sapiens_chr6.trna10-AlaCGC:tRNA,26553503,26553574,+	17223.51036031064	108.34901914479346
Homo_sapiens_chr6.trna148-SerTGA:tRNA	81.0	6214.0	193.84610917537725	137219.82996577234	863.2174088197092	6:hsa;Homo_sapiens_chr6.trna148-SerTGA:tRNA,27505828,27505909,-	4280.580968872193	26.92811974125388
Homo_sapiens_chr6.trna147-SerAGA:tRNA	79.0	6181.0	154.02049941927984	136491.11184719	858.633215950213	6:hsa;Homo_sapiens_chr6.trna147-SerAGA:tRNA,27541775,27541856,-	3401.1372290886575	21.395747733155503
Homo_sapiens_chr6.trna51-SerTGA:tRNA	79.0	6181.0	154.0204994192798	136491.11184719	858.633215950213	6:hsa;Homo_sapiens_chr6.trna51-SerTGA:tRNA,27545689,27545770,+	3401.137229088656	21.395747733155492
Homo_sapiens_chr6.trna44-SerAGA:tRNA	77.0	6159.0	146.68716608594644	136005.29976813516	855.5770873705487	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27478812,27478893,+	3239.1998694036974	20.377038206600744
Homo_sapiens_chr6.trna46-SerAGA:tRNA	77.0	6159.0	146.68716608594644	136005.29976813516	855.5770873705487	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,27495814,27495895,+	3239.1998694036974	20.377038206600744
Homo_sapiens_chr8.trna11-SerAGA:tRNA	77.0	6159.0	146.6871660859465	136005.29976813516	855.5770873705487	8:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,95269657,95269738,-	3239.199869403699	20.37703820660075
Homo_sapiens_chr6.trna44-SerAGA:tRNA	77.0	6159.0	146.68716608594644	136005.29976813516	855.5770873705487	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,26327589,26327670,+	3239.1998694036974	20.377038206600744
Homo_sapiens_chr6.trna5-SerAGA:tRNA	77.0	6159.0	146.68716608594644	136005.29976813516	855.5770873705487	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,26327589,26327670,+	3239.1998694036974	20.377038206600744
Homo_sapiens_chr8.trna11-SerAGA:tRNA	77.0	6159.0	146.68716608594644	136005.29976813516	855.5770873705487	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,26327589,26327670,+	3239.1998694036974	20.377038206600744
Homo_sapiens_chr6.trna47-SerAGA:tRNA	77.0	6159.0	146.68716608594644	136005.29976813516	855.5770873705487	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,26327589,26327670,+	3239.1998694036974	20.377038206600744
Homo_sapiens_chr17.trna35-SerAGA:tRNA	77.0	6159.0	146.6871660859465	136005.29976813516	855.5770873705487	17:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,8226610,8226691,-	3239.199869403699	20.37703820660075
Homo_sapiens_chr17.trna35-SerAGA:tRNA	77.0	6159.0	146.68716608594644	136005.29976813516	855.5770873705487	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27478812,27478893,+	3239.1998694036974	20.377038206600744
Homo_sapiens_chr6.trna47-SerAGA:tRNA	77.0	6159.0	146.68716608594644	136005.29976813516	855.5770873705487	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27495814,27495895,+	3239.1998694036974	20.377038206600744
Homo_sapiens_chr6.trna47-SerAGA:tRNA	77.0	6159.0	146.6871660859465	136005.29976813516	855.5770873705487	8:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,95269657,95269738,-	3239.199869403699	20.37703820660075
Homo_sapiens_chr6.trna44-SerAGA:tRNA	77.0	6159.0	146.6871660859465	136005.29976813516	855.5770873705487	17:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,8226610,8226691,-	3239.199869403699	20.37703820660075
