name	unique reads 32152081_EXO_S18 32152081_EXO_S18	32152081_EXO_S18	32152081_EXO_S18 (mult. map. adj.)	32152081_EXO_S1832152081_EXO_S18(lib)	32152081_EXO_S1832152081_EXO_S18(total)	coordinateString 32152081_EXO_S18 32152081_EXO_S18	32152081_EXO_S18 (lib)	32152081_EXO_S18 (total)
Homo_sapiens_chr1.trna126-CysGCA:tRNA	8.0	644.0	292.29166666666663	280977.31239092496	126.96635194520731	1:hsa;Homo_sapiens_chr1.trna126-CysGCA:tRNA,93516277,93516349,-	127526.9051774287	57.62609723703605
Homo_sapiens_chr1.trna127-CysGCA:tRNA	8.0	644.0	292.29166666666663	280977.31239092496	126.96635194520731	1:hsa;Homo_sapiens_chr1.trna127-CysGCA:tRNA,93516277,93516349,-	127526.9051774287	57.62609723703605
Homo_sapiens_chr16.trna17-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	16:hsa;Homo_sapiens_chr16.trna17-LeuCAG:tRNA,57299951,57300033,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	9.0	332.0	6.264150943396227	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161530342,161530424,-	2733.0501498238336	1.2349943995607884
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161463742,161463824,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161471123,161471205,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161463742,161463824,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161448951,161449033,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161448951,161449033,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr16.trna26-LeuCAG:tRNA	9.0	332.0	6.264150943396227	144851.65794066316	65.45470317672178	16:hsa;Homo_sapiens_chr16.trna26-LeuCAG:tRNA,57300480,57300562,-	2733.0501498238336	1.2349943995607884
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161441533,161441615,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	6:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,26521208,26521290,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna34-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna34-LeuCAG:tRNA,161448951,161449033,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna42-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna42-LeuCAG:tRNA,161441533,161441615,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161441533,161441615,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161456332,161456414,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161463742,161463824,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	6:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,26521208,26521290,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	9.0	332.0	6.264150943396227	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161530342,161530424,-	2733.0501498238336	1.2349943995607884
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161448951,161449033,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161456332,161456414,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr16.trna26-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	16:hsa;Homo_sapiens_chr16.trna26-LeuCAG:tRNA,57299951,57300033,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr6.trna7-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr6.trna7-LeuCAG:tRNA,161471123,161471205,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna67-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna67-LeuCAG:tRNA,161456332,161456414,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna36-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna36-LeuCAG:tRNA,161471123,161471205,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna40-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna40-LeuCAG:tRNA,161471123,161471205,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr1.trna38-LeuCAG:tRNA	9.0	332.0	6.264150943396229	144851.65794066316	65.45470317672178	1:hsa;Homo_sapiens_chr1.trna38-LeuCAG:tRNA,161448951,161449033,+	2733.050149823834	1.2349943995607888
Homo_sapiens_chr16.trna17-LeuCAG:tRNA	9.0	332.0	6.264150943396227	144851.65794066316	65.45470317672178	16:hsa;Homo_sapiens_chr16.trna17-LeuCAG:tRNA,57300480,57300562,-	2733.0501498238336	1.2349943995607884
