name	unique reads 32150690_EXO_S2 32150690_EXO_S2	32150690_EXO_S2	32150690_EXO_S2 (mult. map. adj.)	32150690_EXO_S232150690_EXO_S2(lib)	32150690_EXO_S232150690_EXO_S2(total)	coordinateString 32150690_EXO_S2 32150690_EXO_S2	32150690_EXO_S2 (lib)	32150690_EXO_S2 (total)
Homo_sapiens_chr6.trna148-SerTGA:tRNA	35.0	1789.0	159.4047619047618	169316.67613098616	257.0493521824697	6:hsa;Homo_sapiens_chr6.trna148-SerTGA:tRNA,27505828,27505909,-	15086.575989472061	22.903795853784153
Homo_sapiens_chr6.trna147-SerAGA:tRNA	30.0	1689.0	59.40476190476194	159852.35661555934	242.68102618009576	6:hsa;Homo_sapiens_chr6.trna147-SerAGA:tRNA,27541775,27541856,-	5622.2564740452335	8.535469851410236
Homo_sapiens_chr6.trna51-SerTGA:tRNA	30.0	1689.0	59.404761904761926	159852.35661555934	242.68102618009576	6:hsa;Homo_sapiens_chr6.trna51-SerTGA:tRNA,27545689,27545770,+	5622.256474045232	8.535469851410234
Homo_sapiens_chr17.trna35-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27478812,27478893,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr6.trna47-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,26327589,26327670,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr6.trna44-SerAGA:tRNA	28.0	1627.0	38.738095238095255	153984.47851599468	233.77266405862392	8:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,95269657,95269738,-	3666.2971075236846	5.56601581091962
Homo_sapiens_chr6.trna44-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27503039,27503120,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr8.trna11-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27478812,27478893,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr8.trna11-SerAGA:tRNA	28.0	1627.0	38.738095238095255	153984.47851599468	233.77266405862392	17:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,8226610,8226691,-	3666.2971075236846	5.56601581091962
Homo_sapiens_chr6.trna44-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27495814,27495895,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr6.trna5-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27495814,27495895,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr6.trna5-SerAGA:tRNA	28.0	1627.0	38.738095238095255	153984.47851599468	233.77266405862392	17:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,8226610,8226691,-	3666.2971075236846	5.56601581091962
Homo_sapiens_chr6.trna47-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27503039,27503120,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr17.trna35-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,26327589,26327670,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr8.trna11-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27495814,27495895,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr6.trna47-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27495814,27495895,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr6.trna172-SerTGA:tRNA	28.0	1627.0	38.738095238095255	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr6.trna172-SerTGA:tRNA,26312596,26312677,-	3666.2971075236846	5.56601581091962
Homo_sapiens_chr8.trna11-SerAGA:tRNA	28.0	1627.0	38.738095238095255	153984.47851599468	233.77266405862392	8:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,95269657,95269738,-	3666.2971075236846	5.56601581091962
Homo_sapiens_chr6.trna5-SerAGA:tRNA	28.0	1627.0	38.738095238095255	153984.47851599468	233.77266405862392	8:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,95269657,95269738,-	3666.2971075236846	5.56601581091962
Homo_sapiens_chr6.trna46-SerAGA:tRNA	28.0	1627.0	38.738095238095255	153984.47851599468	233.77266405862392	8:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,95269657,95269738,-	3666.2971075236846	5.56601581091962
Homo_sapiens_chr6.trna47-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,27478812,27478893,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr8.trna11-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,27503039,27503120,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr6.trna5-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27503039,27503120,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr6.trna50-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr6.trna50-SerAGA:tRNA,27532208,27532289,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr6.trna44-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,27478812,27478893,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr8.trna11-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr8.trna11-SerAGA:tRNA,26327589,26327670,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr6.trna46-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,26327589,26327670,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr6.trna5-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,27478812,27478893,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr6.trna47-SerAGA:tRNA	28.0	1627.0	38.738095238095255	153984.47851599468	233.77266405862392	17:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,8226610,8226691,-	3666.2971075236846	5.56601581091962
Homo_sapiens_chr6.trna5-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr6.trna5-SerAGA:tRNA,26327589,26327670,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr6.trna44-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,26327589,26327670,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr6.trna44-SerAGA:tRNA	28.0	1627.0	38.738095238095255	153984.47851599468	233.77266405862392	17:hsa;Homo_sapiens_chr6.trna44-SerAGA:tRNA,8226610,8226691,-	3666.2971075236846	5.56601581091962
Homo_sapiens_chr6.trna46-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr6.trna46-SerAGA:tRNA,27503039,27503120,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr17.trna35-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27495814,27495895,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr17.trna35-SerAGA:tRNA	28.0	1627.0	38.73809523809526	153984.47851599468	233.77266405862392	6:hsa;Homo_sapiens_chr17.trna35-SerAGA:tRNA,27503039,27503120,+	3666.2971075236856	5.5660158109196205
Homo_sapiens_chr6.trna47-SerAGA:tRNA	28.0	1627.0	38.738095238095255	153984.47851599468	233.77266405862392	8:hsa;Homo_sapiens_chr6.trna47-SerAGA:tRNA,95269657,95269738,-	3666.2971075236846	5.56601581091962
