name	unique reads 32151642_EXO_S5 32151642_EXO_S5	32151642_EXO_S5	32151642_EXO_S5 (mult. map. adj.)	32151642_EXO_S532151642_EXO_S5(lib)	32151642_EXO_S532151642_EXO_S5(total)	coordinateString 32151642_EXO_S5 32151642_EXO_S5	32151642_EXO_S5 (lib)	32151642_EXO_S5 (total)
ENST00000654206.1-ENSG00000287034.1:lncRNA	1.0	266.0	266.0	977941.1764705882	50.955989924506596	22:hsa;ENST00000654206.1-ENSG00000287034.1:lncRNA,27436292,27436351,+	977941.1764705882	50.955989924506596
ENST00000416405.5-ENSG00000206142.9:lncRNA	1.0	1.0	0.25	3676.470588235294	0.19156387189664134	22:hsa;ENST00000416405.5-ENSG00000206142.9:lncRNA,21169946,21170005,+	919.1176470588235	0.047890967974160335
ENST00000364841.1-ENSG00000201711.1:snRNA	1.0	1.0	1.0	3676.470588235294	0.19156387189664134	9:hsa;ENST00000364841.1-ENSG00000201711.1:snRNA,77635250,77635309,-	3676.470588235294	0.19156387189664134
ENST00000577354.6-ENSG00000266573.6:lncRNA	1.0	1.0	1.0	3676.470588235294	0.19156387189664134	18:hsa;ENST00000577354.6-ENSG00000266573.6:lncRNA,24725781,24725840,+	3676.470588235294	0.19156387189664134
ENST00000383917.1-ENSG00000206644.1:snRNA	1.0	1.0	1.0	3676.470588235294	0.19156387189664134	3:hsa;ENST00000383917.1-ENSG00000206644.1:snRNA,196393753,196393812,-	3676.470588235294	0.19156387189664134
ENST00000416405.5-ENSG00000206142.9:lncRNA	1.0	1.0	0.25	3676.470588235294	0.19156387189664134	22:hsa;ENST00000416405.5-ENSG00000206142.9:lncRNA,21322795,21322854,-	919.1176470588235	0.047890967974160335
ENST00000424410.1-ENSG00000215498.9:lncRNA	1.0	1.0	0.25	3676.470588235294	0.19156387189664134	22:hsa;ENST00000424410.1-ENSG00000215498.9:lncRNA,21322795,21322854,-	919.1176470588235	0.047890967974160335
ENST00000364017.1-ENSG00000200887.1:snRNA	1.0	1.0	1.0	3676.470588235294	0.19156387189664134	10:hsa;ENST00000364017.1-ENSG00000200887.1:snRNA,30299614,30299673,-	3676.470588235294	0.19156387189664134
ENST00000424410.1-ENSG00000215498.9:lncRNA	1.0	1.0	0.25	3676.470588235294	0.19156387189664134	22:hsa;ENST00000424410.1-ENSG00000215498.9:lncRNA,21169946,21170005,+	919.1176470588235	0.047890967974160335
ENST00000632070.1-ENSG00000282347.1:lncRNA	1.0	1.0	1.0	3676.470588235294	0.19156387189664134	8:hsa;ENST00000632070.1-ENSG00000282347.1:lncRNA,725818,725877,-	3676.470588235294	0.19156387189664134
